613191	571942	190647.3333	306595.5
567428	580005	193335	283714
590583	623314	207771.3333	295291.5
606289	670243	223414.3333	303144.5
585175	574133	191377.6667	292587.5
634967	579020	193006.6667	317483.5
614615	574437	191479	307307.5
593061	579188	193062.6667	296530.5
606933	576409	192136.3333	303466.5
606587	573873	191291	303293.5
594084	629464	209821.3333	297042
683697	581516	193838.6667	341848.5
601530	577183	192394.3333	300765
603055	589818	196606	301527.5
616561	619007	206335.6667	308280.5
607463	477085	159028.3333	303731.5
611581	572630	190876.6667	305790.5
579712	568354	189451.3333	289856
602887	595245	198415	301443.5
600039	557139	185713	300019.5
605913	579526	193175.3333	302956.5
579773	568698	189566	289886.5
606324	544357	181452.3333	303162
605958	573728	191242.6667	302979
606144	575076	191692	303072
667472	570571	190190.3333	333736
580048	565009	188336.3333	290024
597802	576113	192037.6667	298901
610263	574422	191474	305131.5
603855	575180	191726.6667	301927.5
624369	532153	177384.3333	312184.5
599870	591110	197036.6667	299935
577167	617095	205698.3333	288583.5
658403	611332	203777.3333	329201.5
563460	480559	160186.3333	281730
610980	522819	174273	305490
569422	567790	189263.3333	284711
627727	578737	192912.3333	313863.5
592804	584539	194846.3333	296402
540783	626497	208832.3333	270391.5
591823	639096	213032	295911.5
637323	549567	183189	318661.5
638078	629421	209807	319039
611315	560757	186919	305657.5
647103	573853	191284.3333	323551.5
522993	595581	198527	261496.5
601187	531825	177275	300593.5
533799	564377	188125.6667	266899.5
649034	528813	176271	324517
620975	564344	188114.6667	310487.5
622407	583192	194397.3333	311203.5
597026	642918	214306	298513
551291	576721	192240.3333	275645.5
608768	610525	203508.3333	304384
697959	614701	204900.3333	348979.5
658281	582264	194088	329140.5
546632	599204	199734.6667	273316
672565	564468	188156	336282.5
636500	587401	195800.3333	318250
696144	548705	182901.6667	348072
533551	582247	194082.3333	266775.5
526802	551524	183841.3333	263401
553038	606418	202139.3333	276519
696601	603624	201208	348300.5
588964	597435	199145	294482
716139	621721	207240.3333	358069.5
608529	586311	195437	304264.5
557378	567033	189011	278689
589994	610890	203630	294997
589344	563119	187706.3333	294672
624415	515911	171970.3333	312207.5
565483	551512	183837.3333	282741.5
584895	574666	191555.3333	292447.5
582777	542670	180890	291388.5
639394	576728	192242.6667	319697
608298	573748	191249.3333	304149
663578	586265	195421.6667	331789
628080	562986	187662	314040
597421	554767	184922.3333	298710.5
595193	576508	192169.3333	297596.5
658103	572250	190750	329051.5
659529	498474	166158	329764.5
606415	581386	193795.3333	303207.5
641976	577433	192477.6667	320988
587466	564953	188317.6667	293733
589180	595099	198366.3333	294590
601885	573083	191027.6667	300942.5
580561	528916	176305.3333	290280.5
621726	578003	192667.6667	310863
558817	576255	192085	279408.5
620213	574468	191489.3333	310106.5
594010	570095	190031.6667	297005
541976	512639	170879.6667	270988
593840	578685	192895	296920
602667	575857	191952.3333	301333.5
631446	561156	187052	315723
596481	567449	189149.6667	298240.5
611318	581584	193861.3333	305659
568546	564911	188303.6667	284273
593865	572987	190995.6667	296932.5
597017	575588	191862.6667	298508.5
578804	573582	191194	289402
673750	594081	198027	336875
592714	553958	184652.6667	296357
594029	586701	195567	297014.5
668502	563937	187979	334251
629533	537542	179180.6667	314766.5
801539	318482	106160.6667	400769.5
801667	318542	106180.6667	400833.5
814045	332998	110999.3333	407022.5
800479	321640	107213.3333	400239.5
757470	224976	74992	378735
844536	424646	141548.6667	422268
797105	316002	105334	398552.5
779956	271501	90500.33333	389978
797205	313318	104439.3333	398602.5
801323	316240	105413.3333	400661.5
783666	262902	87634	391833
806131	312752	104250.6667	403065.5
830658	368694	122898	415329
802482	335269	111756.3333	401241
801910	325434	108478	400955
808062	337340	112446.6667	404031
789833	304422	101474	394916.5
803603	327255	109085	401801.5
800865	312968	104322.6667	400432.5
802237	318526	106175.3333	401118.5
803959	315173	105057.6667	401979.5
800123	312312	104104	400061.5
780927	285057	95019	390463.5
797242	324588	108196	398621
801551	320544	106848	400775.5
809182	319115	106371.6667	404591
801931	317202	105734	400965.5
870801	476330	158776.6667	435400.5
820327	352701	117567	410163.5
801093	317509	105836.3333	400546.5
798523	324500	108166.6667	399261.5
805237	318655	106218.3333	402618.5
803375	311620	103873.3333	401687.5
801441	323812	107937.3333	400720.5
797313	317527	105842.3333	398656.5
788220	301915	100638.3333	394110
790395	300024	100008	395197.5
817135	349925	116641.6667	408567.5
797787	301470	100490	398893.5
804630	332333	110777.6667	402315
808710	330379	110126.3333	404355
802111	320817	106939	401055.5
796375	309563	103187.6667	398187.5
819768	346596	115532	409884
814605	354382	118127.3333	407302.5
800565	319364	106454.6667	400282.5
802089	313456	104485.3333	401044.5
814401	341234	113744.6667	407200.5
796609	319691	106563.6667	398304.5
776131	248465	82821.66667	388065.5
803464	329093	109697.6667	401732
802646	317894	105964.6667	401323
809550	327365	109121.6667	404775
795322	311178	103726	397661
830450	393096	131032	415225
778414	260729	86909.66667	389207
800041	318331	106110.3333	400020.5
802814	320130	106710	401407
802738	312234	104078	401369
823913	369439	123146.3333	411956.5
803386	318982	106327.3333	401693
812869	346251	115417	406434.5
798904	324420	108140	399452
800447	331643	110547.6667	400223.5
807446	342555	114185	403723
804251	329956	109985.3333	402125.5
797594	302109	100703	398797
803448	314797	104932.3333	401724
765502	240340	80113.33333	382751
795527	315510	105170	397763.5
794640	313497	104499	397320
808717	335740	111913.3333	404358.5
790932	305223	101741	395466
816852	352965	117655	408426
826228	376658	125552.6667	413114
795299	312036	104012	397649.5
808686	332209	110736.3333	404343
809594	344872	114957.3333	404797
799275	324108	108036	399637.5
878184	487392	162464	439092
798472	322218	107406	399236
824822	367091	122363.6667	412411
746769	205186	68395.33333	373384.5
756701	207223	69074.33333	378350.5
795489	287279	95759.66667	397744.5
800483	320713	106904.3333	400241.5
783491	288029	96009.66667	391745.5
797162	306135	102045	398581
800272	316170	105390	400136
806827	324616	108205.3333	403413.5
802853	314938	104979.3333	401426.5
800804	316615	105538.3333	400402
813173	354777	118259	406586.5
801588	319814	106604.6667	400794
797400	315778	105259.3333	398700
823840	368410	122803.3333	411920
811391	343836	114612	405695.5
801055	321833	107277.6667	400527.5
804038	306622	102207.3333	402019
803780	334441	111480.3333	401890
834173	386159	128719.6667	417086.5
802784	313853	104617.6667	401392
807293	347456	115818.6667	403646.5
817119	336333	112111	408559.5
786635	269352	89784	393317.5
824624	381716	127238.6667	412312
797415	319840	106613.3333	398707.5
800772	325023	108341	400386
806626	318966	106322	403313
800845	311838	103946	400422.5
769386	259892	86630.66667	384693
797272	324228	108076	398636
807409	325526	108508.6667	403704.5
795836	291870	97290	397918
798321	319665	106555	399160.5
805372	313397	104465.6667	402686
790738	308028	102676	395369
800667	315995	105331.6667	400333.5
795205	316433	105477.6667	397602.5
809054	345541	115180.3333	404527
808452	320117	106705.6667	404226
779897	279572	93190.66667	389948.5
782642	275308	91769.33333	391321
797569	321799	107266.3333	398784.5
801751	318110	106036.6667	400875.5
787644	297715	99238.33333	393822
807401	314610	104870	403700.5
800677	310656	103552	400338.5
800394	301473	100491	400197
795571	310093	103364.3333	397785.5
814158	335578	111859.3333	407079
811913	325091	108363.6667	405956.5
806982	316680	105560	403491
775604	274485	91495	387802
800133	327081	109027	400066.5
806511	313841	104613.6667	403255.5
803796	314893	104964.3333	401898
802012	318315	106105	401006
826789	377676	125892	413394.5
814108	344096	114698.6667	407054
804354	309671	103223.6667	402177
807017	330432	110144	403508.5
803774	334756	111585.3333	401887
817410	346944	115648	408705
841928	398948	132982.6667	420964
816145	349032	116344	408072.5
818622	370753	123584.3333	409311
786245	292352	97450.66667	393122.5
784164	285702	95234	392082
805390	319676	106558.6667	402695
790774	303642	101214	395387
803277	319525	106508.3333	401638.5
833182	379714	126571.3333	416591
773023	251826	83942	386511.5
801609	320399	106799.6667	400804.5
778965	282290	94096.66667	389482.5
814317	333112	111037.3333	407158.5
805080	323708	107902.6667	402540
801080	318049	106016.3333	400540
799724	318884	106294.6667	399862
798059	316113	105371	399029.5
806176	320301	106767	403088
769876	257669	85889.66667	384938
825716	373098	124366	412858
791983	298565	99521.66667	395991.5
801386	313545	104515	400693
804871	317801	105933.6667	402435.5
810903	332925	110975	405451.5
838276	395673	131891	419138
810543	341180	113726.6667	405271.5
777978	252419	84139.66667	388989
820258	351165	117055	410129
801997	319385	106461.6667	400998.5
779437	281959	93986.33333	389718.5
810253	323873	107957.6667	405126.5
794826	309589	103196.3333	397413
814280	344223	114741	407140
832651	373469	124489.6667	416325.5
794142	306704	102234.6667	397071
802041	319504	106501.3333	401020.5
804190	320706	106902	402095
798983	325682	108560.6667	399491.5
840462	402858	134286	420231
799912	323363	107787.6667	399956
804119	328544	109514.6667	402059.5
804358	320802	106934	402179
803057	331037	110345.6667	401528.5
803031	325811	108603.6667	401515.5
784151	283760	94586.66667	392075.5
800444	311497	103832.3333	400222
802004	317772	105924	401002
803470	319069	106356.3333	401735
811277	335577	111859	405638.5
803332	315488	105162.6667	401666
800037	317963	105987.6667	400018.5
813436	360446	120148.6667	406718
800694	316789	105596.3333	400347
838129	404012	134670.6667	419064.5
764997	249477	83159	382498.5
800316	311699	103899.6667	400158
806848	320541	106847	403424
805462	317833	105944.3333	402731
798308	312788	104262.6667	399154
802655	316263	105421	401327.5
801456	320080	106693.3333	400728
801309	318213	106071	400654.5
840886	397888	132629.3333	420443
829529	375007	125002.3333	414764.5
830805	370801	123600.3333	415402.5
804979	334141	111380.3333	402489.5
804013	316083	105361	402006.5
808489	317021	105673.6667	404244.5
770113	241615	80538.33333	385056.5
804332	319006	106335.3333	402166
833661	389733	129911	416830.5
797834	297329	99109.66667	398917
794956	309980	103326.6667	397478
801232	307078	102359.3333	400616
809552	342258	114086	404776
794615	305632	101877.3333	397307.5
809259	345634	115211.3333	404629.5
811502	355939	118646.3333	405751
801301	316893	105631	400650.5
803370	318247	106082.3333	401685
804702	315881	105293.6667	402351
797009	293194	97731.33333	398504.5
813791	334609	111536.3333	406895.5
812965	330224	110074.6667	406482.5
826048	374236	124745.3333	413024
800959	322309	107436.3333	400479.5
803405	317316	105772	401702.5
802254	320673	106891	401127
783116	265635	88545	391558
798633	317300	105766.6667	399316.5
801482	327644	109214.6667	400741
798612	326404	108801.3333	399306
799001	302014	100671.3333	399500.5
802537	312497	104165.6667	401268.5
799794	315080	105026.6667	399897
793892	313943	104647.6667	396946
804691	332987	110995.6667	402345.5
793855	298525	99508.33333	396927.5
796952	318633	106211	398476
800655	320227	106742.3333	400327.5
801780	318992	106330.6667	400890
805977	320805	106935	402988.5
796916	323332	107777.3333	398458
820904	351763	117254.3333	410452
808405	318841	106280.3333	404202.5
765283	249459	83153	382641.5
824212	363776	121258.6667	412106
798981	311092	103697.3333	399490.5
797178	310439	103479.6667	398589
800582	316980	105660	400291
803839	310353	103451	401919.5
796283	315582	105194	398141.5
801145	317601	105867	400572.5
801662	318423	106141	400831
801782	318281	106093.6667	400891
803377	319212	106404	401688.5
803932	318781	106260.3333	401966
806192	337849	112616.3333	403096
789583	287700	95900	394791.5
801586	318947	106315.6667	400793
804251	331304	110434.6667	402125.5
799667	316830	105610	399833.5
759789	229116	76372	379894.5
799021	326404	108801.3333	399510.5
793684	312065	104021.6667	396842
806320	315242	105080.6667	403160
786234	267976	89325.33333	393117
821151	366545	122181.6667	410575.5
801903	312794	104264.6667	400951.5
782506	279930	93310	391253
803627	319323	106441	401813.5
794991	291216	97072	397495.5
794667	315069	105023	397333.5
799291	317500	105833.3333	399645.5
798243	324160	108053.3333	399121.5
804408	337683	112561	402204
818119	348676	116225.3333	409059.5
810502	336169	112056.3333	405251
793560	285392	95130.66667	396780
801326	315779	105259.6667	400663
808644	326320	108773.3333	404322
813645	328765	109588.3333	406822.5
800966	317165	105721.6667	400483
797111	302781	100927	398555.5
802431	322048	107349.3333	401215.5
811061	333595	111198.3333	405530.5
786719	283364	94454.66667	393359.5
773955	239849	79949.66667	386977.5
803701	321815	107271.6667	401850.5
783110	289805	96601.66667	391555
800235	316652	105550.6667	400117.5
807421	317527	105842.3333	403710.5
797947	319734	106578	398973.5
805035	317469	105823	402517.5
801166	322298	107432.6667	400583
846693	429031	143010.3333	423346.5
801493	322249	107416.3333	400746.5
806087	326636	108878.6667	403043.5
810657	329468	109822.6667	405328.5
801313	300606	100202	400656.5
800390	309948	103316	400195
801634	318965	106321.6667	400817
799197	314215	104738.3333	399598.5
795254	296488	98829.33333	397627
807696	320548	106849.3333	403848
800461	326821	108940.3333	400230.5
801174	320442	106814	400587
809781	326904	108968	404890.5
826585	366934	122311.3333	413292.5
804429	312164	104054.6667	402214.5
788005	292268	97422.66667	394002.5
801183	316191	105397	400591.5
378274	816341	272113.6667	189137
406233	813072	271024	203116.5
401478	785370	261790	200739
448651	847994	282664.6667	224325.5
434440	822866	274288.6667	217220
369199	734895	244965	184599.5
413241	771595	257198.3333	206620.5
369418	733394	244464.6667	184709
378563	789670	263223.3333	189281.5
424190	780052	260017.3333	212095
415993	776671	258890.3333	207996.5
421352	799127	266375.6667	210676
432656	783776	261258.6667	216328
383032	788008	262669.3333	191516
414377	771258	257086	207188.5
425260	773661	257887	212630
469139	810971	270323.6667	234569.5
442979	803024	267674.6667	221489.5
347079	803582	267860.6667	173539.5
412797	803180	267726.6667	206398.5
352874	807952	269317.3333	176437
442286	755194	251731.3333	221143
416433	786159	262053	208216.5
419700	793447	264482.3333	209850
422961	821595	273865	211480.5
400008	789447	263149	200004
429586	775621	258540.3333	214793
457561	788245	262748.3333	228780.5
415417	785827	261942.3333	207708.5
389552	750700	250233.3333	194776
415598	786499	262166.3333	207799
443447	783977	261325.6667	221723.5
404792	749210	249736.6667	202396
389392	730768	243589.3333	194696
473485	847098	282366	236742.5
491614	778997	259665.6667	245807
437483	785130	261710	218741.5
452570	848127	282709	226285
417197	778243	259414.3333	208598.5
405986	787439	262479.6667	202993
437568	794323	264774.3333	218784
420319	794333	264777.6667	210159.5
418963	746595	248865	209481.5
469422	822619	274206.3333	234711
397688	762902	254300.6667	198844
418149	790096	263365.3333	209074.5
407289	798870	266290	203644.5
360319	778673	259557.6667	180159.5
473799	795167	265055.6667	236899.5
445199	763833	254611	222599.5
446537	828924	276308	223268.5
410019	732704	244234.6667	205009.5
396540	815936	271978.6667	198270
407694	718592	239530.6667	203847
417091	792545	264181.6667	208545.5
442260	754050	251350	221130
411526	784658	261552.6667	205763
407814	765816	255272	203907
394022	803914	267971.3333	197011
481133	781413	260471	240566.5
396118	794614	264871.3333	198059
458538	786673	262224.3333	229269
419721	789724	263241.3333	209860.5
424476	781552	260517.3333	212238
377720	727349	242449.6667	188860
448336	789445	263148.3333	224168
412227	787450	262483.3333	206113.5
408745	824896	274965.3333	204372.5
417016	774869	258289.6667	208508
395274	786698	262232.6667	197637
412541	806622	268874	206270.5
412109	735920	245306.6667	206054.5
407023	787385	262461.6667	203511.5
376660	815936	271978.6667	188330
396548	784388	261462.6667	198274
508535	830710	276903.3333	254267.5
414014	816460	272153.3333	207007
440782	782395	260798.3333	220391
436951	814456	271485.3333	218475.5
393758	750953	250317.6667	196879
418410	795929	265309.6667	209205
425991	787029	262343	212995.5
414562	787355	262451.6667	207281
408712	803987	267995.6667	204356
377858	811790	270596.6667	188929
417169	792321	264107	208584.5
460371	780609	260203	230185.5
388873	746909	248969.6667	194436.5
395641	808571	269523.6667	197820.5
386436	791388	263796	193218
440667	768761	256253.6667	220333.5
438437	730300	243433.3333	219218.5
370839	727884	242628	185419.5
422917	781112	260370.6667	211458.5
391555	789079	263026.3333	195777.5
402666	814060	271353.3333	201333
474368	812039	270679.6667	237184
406176	760860	253620	203088
463768	793154	264384.6667	231884
446307	796523	265507.6667	223153.5
402309	786873	262291	201154.5
413946	786971	262323.6667	206973
425053	790566	263522	212526.5
416926	785113	261704.3333	208463
424023	737453	245817.6667	212011.5
417447	782955	260985	208723.5
415672	787824	262608	207836
416019	787562	262520.6667	208009.5
417515	787648	262549.3333	208757.5
459230	803720	267906.6667	229615
447833	819282	273094	223916.5
418199	851439	283813	209099.5
417393	771537	257179	208696.5
441415	780207	260069	220707.5
399634	751940	250646.6667	199817
373360	784232	261410.6667	186680
419227	779215	259738.3333	209613.5
434717	808225	269408.3333	217358.5
397669	792218	264072.6667	198834.5
412028	773494	257831.3333	206014
407504	803363	267787.6667	203752
365147	790525	263508.3333	182573.5
459328	805961	268653.6667	229664
429472	860855	286951.6667	214736
480128	785580	261860	240064
344915	702496	234165.3333	172457.5
410969	770451	256817	205484.5
407460	791404	263801.3333	203730
420476	750495	250165	210238
397747	792207	264069	198873.5
408428	771823	257274.3333	204214
397806	749559	249853	198903
426040	825049	275016.3333	213020
407565	766203	255401	203782.5
414317	828815	276271.6667	207158.5
410610	765111	255037	205305
412388	784064	261354.6667	206194
406337	750353	250117.6667	203168.5
422419	754048	251349.3333	211209.5
416039	730594	243531.3333	208019.5
414512	793966	264655.3333	207256
398478	822297	274099	199239
424375	721868	240622.6667	212187.5
403890	792420	264140	201945
400902	772920	257640	200451
402367	782997	260999	201183.5
472917	830363	276787.6667	236458.5
418621	840463	280154.3333	209310.5
329002	727685	242561.6667	164501
418618	811618	270539.3333	209309
425356	745471	248490.3333	212678
470922	770669	256889.6667	235461
400598	790903	263634.3333	200299
412851	774986	258328.6667	206425.5
492415	829655	276551.6667	246207.5
400079	749617	249872.3333	200039.5
417673	785965	261988.3333	208836.5
424720	768456	256152	212360
386415	801444	267148	193207.5
426689	788562	262854	213344.5
430747	776261	258753.6667	215373.5
405714	781619	260539.6667	202857
429220	787348	262449.3333	214610
427850	762201	254067	213925
434080	785264	261754.6667	217040
473514	788780	262926.6667	236757
412386	777312	259104	206193
430686	844506	281502	215343
409142	811927	270642.3333	204571
422198	724557	241519	211099
392185	713763	237921	196092.5
412677	786951	262317	206338.5
399149	784376	261458.6667	199574.5
382693	749680	249893.3333	191346.5
527515	831478	277159.3333	263757.5
448519	805219	268406.3333	224259.5
430779	770145	256715	215389.5
413556	758080	252693.3333	206778
392140	769924	256641.3333	196070
416855	794023	264674.3333	208427.5
389713	772742	257580.6667	194856.5
398498	776720	258906.6667	199249
473727	807244	269081.3333	236863.5
389410	788256	262752	194705
377230	790154	263384.6667	188615
415564	784464	261488	207782
456799	844976	281658.6667	228399.5
444336	820061	273353.6667	222168
404359	783919	261306.3333	202179.5
453154	776082	258694	226577
425019	759577	253192.3333	212509.5
415895	775793	258597.6667	207947.5
420083	787815	262605	210041.5
506612	858859	286286.3333	253306
436648	859634	286544.6667	218324
403522	785432	261810.6667	201761
401407	759648	253216	200703.5
403852	792473	264157.6667	201926
367398	701756	233918.6667	183699
412453	784453	261484.3333	206226.5
382124	786262	262087.3333	191062
416884	786845	262281.6667	208442
448865	836781	278927	224432.5
383821	808301	269433.6667	191910.5
414249	796590	265530	207124.5
457338	789952	263317.3333	228669
396276	785999	261999.6667	198138
390282	789593	263197.6667	195141
409417	758123	252707.6667	204708.5
397561	815245	271748.3333	198780.5
397137	742547	247515.6667	198568.5
402891	801910	267303.3333	201445.5
385257	791581	263860.3333	192628.5
409628	833942	277980.6667	204814
369249	797068	265689.3333	184624.5
460942	779073	259691	230471
423146	737571	245857	211573
420509	788730	262910	210254.5
422736	790806	263602	211368
401492	790336	263445.3333	200746
394018	799506	266502	197009
385140	796221	265407	192570
430243	781020	260340	215121.5
416775	806826	268942	208387.5
425796	795608	265202.6667	212898
411488	837715	279238.3333	205744
433989	765343	255114.3333	216994.5
415806	783594	261198	207903
417023	771194	257064.6667	208511.5
415270	775605	258535	207635
391163	811977	270659	195581.5
405350	762342	254114	202675
414860	773921	257973.6667	207430
371779	814715	271571.6667	185889.5
415631	805010	268336.6667	207815.5
387951	813315	271105	193975.5
472691	802678	267559.3333	236345.5
471930	844046	281348.6667	235965
432892	815223	271741	216446
366654	802105	267368.3333	183327
411721	717873	239291	205860.5
426115	814461	271487	213057.5
375997	806621	268873.6667	187998.5
385561	718324	239441.3333	192780.5
375573	809249	269749.6667	187786.5
437958	784801	261600.3333	218979
363857	784086	261362	181928.5
430138	818594	272864.6667	215069
435085	791564	263854.6667	217542.5
414036	742189	247396.3333	207018
425611	793420	264473.3333	212805.5
439793	740773	246924.3333	219896.5
467107	817914	272638	233553.5
387631	749416	249805.3333	193815.5
430001	765803	255267.6667	215000.5
384225	784381	261460.3333	192112.5
417146	822655	274218.3333	208573
427371	819417	273139	213685.5
399587	792459	264153	199793.5
474648	778810	259603.3333	237324
345692	788190	262730	172846
409515	756149	252049.6667	204757.5
469782	780552	260184	234891
468229	827985	275995	234114.5
414951	852935	284311.6667	207475.5
409701	750741	250247	204850.5
442826	795974	265324.6667	221413
459556	818479	272826.3333	229778
423311	813081	271027	211655.5
476144	772131	257377	238072
391976	789416	263138.6667	195988
448649	813885	271295	224324.5
496658	816784	272261.3333	248329
410336	767856	255952	205168
430167	811490	270496.6667	215083.5
357467	797530	265843.3333	178733.5
404220	785798	261932.6667	202110
446368	763341	254447	223184
439514	758221	252740.3333	219757
424145	743433	247811	212072.5
470062	771204	257068	235031
421187	779726	259908.6667	210593.5
396617	801039	267013	198308.5
394708	739061	246353.6667	197354
394912	755947	251982.3333	197456
425950	788228	262742.6667	212975
408283	806161	268720.3333	204141.5
419520	778231	259410.3333	209760
441950	785934	261978	220975
409814	836083	278694.3333	204907
395817	788858	262952.6667	197908.5
422776	808328	269442.6667	211388
363959	810632	270210.6667	181979.5
422943	804253	268084.3333	211471.5
407626	771304	257101.3333	203813
347933	797148	265716	173966.5
457554	795861	265287	228777
394274	837428	279142.6667	197137
445674	768552	256184	222837
416359	786189	262063	208179.5
419485	804779	268259.6667	209742.5
376176	795539	265179.6667	188088
349378	805118	268372.6667	174689
456566	743012	247670.6667	228283
484407	809641	269880.3333	242203.5
403329	717870	239290	201664.5
392795	817694	272564.6667	196397.5
372621	772258	257419.3333	186310.5
461751	817277	272425.6667	230875.5
489182	773934	257978	244591
427388	815258	271752.6667	213694
418155	819422	273140.6667	209077.5
437035	755506	251835.3333	218517.5
416444	783624	261208	208222
777811	751059	250353	388905.5
